date,symbol,day_flow_usd,sum21_usd,cumulative_usd
2024-10-28,BRRR,1610833,24016999,246640668
2024-10-29,BRRR,1056689,24261440,247697357
2024-10-30,BRRR,1694507,25535201,249391864
2024-10-31,BRRR,966356,24859906,250358220
2024-11-01,BRRR,793122,24504540,251151342
2024-11-05,BRRR,585354,23726710,251736696
2024-11-06,BRRR,1678580,24484685,253415276
2024-11-07,BRRR,574080,23471779,253989356
2024-11-08,BRRR,1589266,23752684,255578622
2024-11-09,BRRR,972486,22868735,256551108
2024-11-12,BRRR,951610,23123706,257502718
2024-11-13,BRRR,879365,23511311,258382083
2024-11-14,BRRR,1681640,24515484,260063723
2024-11-15,BRRR,1292062,25255718,261355785
2024-11-16,BRRR,641700,24288918,261997485
2024-11-19,BRRR,327955,22950446,262325440
2024-11-20,BRRR,456791,22054532,262782231
2024-11-21,BRRR,496271,21143777,263278502
2024-11-22,BRRR,1392429,21688469,264670931
2024-11-23,BRRR,849015,20913530,265519946
2024-11-26,BRRR,1399139,21889250,266919085
2024-11-27,BRRR,1077094,21355511,267996179
2024-11-28,BRRR,792927,21091749,268789106
2024-11-29,BRRR,1093194,20490436,269882300
2024-11-30,BRRR,679560,20203640,270561860
2024-12-03,BRRR,867169,20277687,271429029
2024-12-04,BRRR,1129573,20821906,272558602
2024-12-05,BRRR,399349,19542675,272957951
2024-12-06,BRRR,801540,19770135,273759491
2024-12-07,BRRR,642375,18823244,274401866
2024-12-10,BRRR,809452,18660210,275211318
2024-12-11,BRRR,795173,18503773,276006491
2024-12-12,BRRR,1073193,18697601,277079684
2024-12-13,BRRR,1162027,18177988,278241711
2024-12-14,BRRR,766088,17652014,279007799
2024-12-17,BRRR,781781,17792095,279789580
2024-12-18,BRRR,885349,18349489,280674929
2024-12-19,BRRR,1135276,19027974,281810205
2024-12-20,BRRR,998484,19530187,282808689
2024-12-21,BRRR,2028855,20166613,284837544
2024-12-24,BRRR,698319,20015917,285535863
2024-12-25,BRRR,881674,19498452,286417537
2024-12-26,BRRR,383007,18804365,286800544
2024-12-27,BRRR,772205,18783643,287572749
2024-12-28,BRRR,690142,18380591,288262891
2024-12-31,BRRR,1193167,18894198,289456058
2025-01-01,BRRR,1819810,19846839,291275868
2025-01-02,BRRR,1974079,20691345,293249947
2025-01-03,BRRR,1137221,21429217,294387168
2025-01-04,BRRR,1255353,21883030,295642521
2025-01-07,BRRR,918747,22159402,296561268
2025-01-08,BRRR,1779048,23128998,298340316
2025-01-09,BRRR,882901,23216726,299223217
2025-01-10,BRRR,1726942,23870475,300950159
2025-01-11,BRRR,988077,23696525,301938236
2025-01-14,BRRR,1554407,24484844,303492643
2025-01-15,BRRR,1649457,25352520,305142100
2025-01-16,BRRR,1097156,25564327,306239256
2025-01-17,BRRR,1523995,25953046,307763251
2025-01-18,BRRR,1021744,25976306,308784995
2025-01-21,BRRR,1685606,25633057,310470601
2025-01-22,BRRR,1553511,26488249,312024112
2025-01-23,BRRR,1671054,27277629,313695166
2025-01-24,BRRR,1409196,28303818,315104362
2025-01-25,BRRR,1475719,29007332,316580081
2025-01-28,BRRR,1360856,29678046,317940937
2025-01-29,BRRR,1254482,29739361,319195419
2025-01-30,BRRR,1144092,29063643,320339511
2025-01-31,BRRR,992835,28082399,321332346
2025-02-01,BRRR,958592,27903770,322290938
2025-02-04,BRRR,1756913,28405330,324047851
2025-02-05,BRRR,1069585,28556168,325117436
2025-02-06,BRRR,769026,27546146,325886462
2025-02-07,BRRR,1932131,28595376,327818593
2025-02-08,BRRR,588228,27456662,328406821
2025-02-11,BRRR,1601315,28069900,330008136
2025-02-12,BRRR,704854,27220347,330712990
2025-02-13,BRRR,738342,26309232,331451332
2025-02-14,BRRR,649750,25861826,332101082
2025-02-15,BRRR,778795,25116626,332879877
2025-02-18,BRRR,1823881,25918763,334703758
2025-02-19,BRRR,446612,24679769,335150370
2025-02-20,BRRR,1872314,24998572,337022684
2025-02-21,BRRR,1109033,24436551,338131717
2025-02-22,BRRR,1222565,24249920,339354282
2025-02-25,BRRR,1204631,23978832,340558913
2025-02-26,BRRR,443997,23061973,341002910
2025-02-27,BRRR,1768967,23576458,342771877
2025-02-28,BRRR,1302447,23734813,344074324
2025-03-01,BRRR,1069351,23811329,345143675
2025-03-04,BRRR,1289467,24142204,346433142
2025-03-05,BRRR,1146518,23531809,347579660
2025-03-06,BRRR,1931655,24393879,349511315
2025-03-07,BRRR,1150383,24775236,350661698
2025-03-08,BRRR,666431,23509536,351328129
2025-03-10,BRRR,519939,23441247,351848068
2025-03-11,BRRR,1467217,23307149,353315285
2025-03-12,BRRR,703461,23305756,354018746
2025-03-13,BRRR,1263495,23830909,355282241
2025-03-14,BRRR,1282567,24463726,356564808
2025-03-17,BRRR,508894,24193825,357073702
2025-03-18,BRRR,1454044,23823988,358527746
2025-03-19,BRRR,1379183,24756559,359906929
2025-03-20,BRRR,1866666,24750911,361773595
2025-03-21,BRRR,1057153,24699031,362830748
2025-03-24,BRRR,1344124,24820590,364174872
2025-03-25,BRRR,1145942,24761901,365320814
2025-03-26,BRRR,730367,25048271,366051181
2025-03-27,BRRR,1235438,24514742,367286619
2025-03-28,BRRR,1247446,24459741,368534065
2025-03-31,BRRR,1575093,24965483,370109158
2025-04-01,BRRR,1116085,24792101,371225243
2025-04-02,BRRR,551609,24197192,371776852
2025-04-03,BRRR,914364,23179901,372691216
2025-04-04,BRRR,1885806,23915324,374577022
2025-04-07,BRRR,1518143,24767036,376095165
2025-04-08,BRRR,587694,24834791,376682859
2025-04-09,BRRR,1349432,24717006,378032291
2025-04-10,BRRR,573161,24586706,378605452
2025-04-11,BRRR,561267,23884478,379166719
2025-04-14,BRRR,1294293,23896204,380461012
2025-04-15,BRRR,1515609,24902919,381976621
2025-04-16,BRRR,563196,24012071,382539817
2025-04-17,BRRR,961025,23593913,383500842
2025-04-18,BRRR,567792,22295039,384068634
2025-04-21,BRRR,1082212,22320098,385150846
2025-04-22,BRRR,1380183,22356157,386531029
2025-04-23,BRRR,535681,21745896,387066710
2025-04-24,BRRR,548630,21564159,387615340
2025-04-25,BRRR,919818,21248539,388535158
2025-04-28,BRRR,1127508,21128601,389662666
2025-04-29,BRRR,457268,20010776,390119934
2025-04-30,BRRR,826106,19720797,390946040
2025-05-01,BRRR,1739023,20908211,392685063
2025-05-02,BRRR,887340,20881187,393572403
2025-05-05,BRRR,1561949,20557330,395134352
2025-05-06,BRRR,1468803,20507990,396603155
2025-05-07,BRRR,645238,20565534,397248393
2025-05-08,BRRR,658625,19874727,397907018
2025-05-09,BRRR,1710059,21011625,399617077
2025-05-12,BRRR,1067959,21518317,400685036
2025-05-13,BRRR,584066,20808090,401269102
2025-05-14,BRRR,603572,19896053,401872674
2025-05-15,BRRR,1868867,21201724,403741541
2025-05-16,BRRR,1112462,21353161,404854003
2025-05-19,BRRR,551620,21336989,405405623
2025-05-20,BRRR,987024,21241801,406392647
2025-05-21,BRRR,1542575,21404193,407935222
2025-05-22,BRRR,486794,21355306,408422016
2025-05-23,BRRR,1354348,22161024,409776364
2025-05-26,BRRR,1319015,22560221,411095379
2025-05-27,BRRR,675837,22108550,411771216
2025-05-28,BRRR,1954831,23606113,413726047
2025-05-29,BRRR,841139,23621146,414567186
2025-05-30,BRRR,1476569,23358692,416043755
2025-06-02,BRRR,787199,23258551,416830954
2025-06-03,BRRR,646852,22343454,417477806
2025-06-04,BRRR,602410,21477061,418080216
2025-06-05,BRRR,635931,21467754,418716147
2025-06-06,BRRR,1267189,22076318,419983336
2025-06-09,BRRR,721923,21088182,420705259
2025-06-10,BRRR,743209,20763432,421448468
2025-06-11,BRRR,1106679,21286045,422555147
2025-06-12,BRRR,559543,21242016,423114690
2025-06-13,BRRR,847330,20220479,423962020
2025-06-16,BRRR,522824,19630841,424484844
2025-06-17,BRRR,1632043,20711264,426116887
2025-06-18,BRRR,436054,20160294,426552941
2025-06-19,BRRR,633296,19251015,427186237
2025-06-20,BRRR,389740,19153961,427575977
2025-06-23,BRRR,994763,18794376,428570740
2025-06-24,BRRR,1122204,18597565,429692944
2025-06-25,BRRR,356574,18278302,430049518
2025-06-26,BRRR,1092421,17415892,431141939
2025-06-27,BRRR,1208759,17783512,432350698
2025-06-30,BRRR,750137,17057080,433100835
2025-07-01,BRRR,991561,17261442,434092396
2025-07-02,BRRR,1435482,18050072,435527878
2025-07-03,BRRR,982540,18430202,436510418
2025-07-04,BRRR,816039,18610310,437326457
2025-07-07,BRRR,1395540,18738661,438721997
2025-07-08,BRRR,728064,18744802,439450061
2025-07-09,BRRR,1450967,19452560,440901028
2025-07-10,BRRR,929555,19275436,441830583
2025-07-11,BRRR,563050,19278943,442393633
2025-07-14,BRRR,1573228,20004841,443966861
2025-07-15,BRRR,589923,20071940,444556784
2025-07-16,BRRR,528000,18967897,445084784
2025-07-17,BRRR,1001150,19532993,446085934
2025-07-18,BRRR,434959,19334656,446520893
2025-07-21,BRRR,580687,19525603,447101580
2025-07-22,BRRR,1001665,19532505,448103245
2025-07-23,BRRR,1491998,19902299,449595243
2025-07-24,BRRR,1235377,20781102,450830620
2025-07-25,BRRR,1152776,20841457,451983396
2025-07-28,BRRR,1498996,21131694,453482392
2025-07-29,BRRR,1886795,22268352,455369187
2025-07-30,BRRR,1032651,22309442,456401838
2025-07-31,BRRR,1490810,22364770,457892648
2025-08-01,BRRR,887018,22269248,458779666
2025-08-04,BRRR,1152487,22605696,459932153
2025-08-05,BRRR,1466182,22676338,461398335
2025-08-06,BRRR,443323,22391597,461841658
2025-08-07,BRRR,588959,21529589,462430617
2025-08-08,BRRR,1011858,21611892,463442475
2025-08-11,BRRR,646796,21695638,464089271
2025-08-12,BRRR,670090,20792500,464759361
2025-08-13,BRRR,642483,20845060,465401844
2025-08-14,BRRR,578226,20895286,465980070
2025-08-15,BRRR,556023,20450159,466536093
2025-08-18,BRRR,499886,20515086,467035979
2025-08-19,BRRR,1169962,21104361,468205941
2025-08-20,BRRR,1607541,21710237,469813482
2025-08-21,BRRR,1169698,21387937,470983180
2025-08-22,BRRR,764937,20917497,471748117
2025-08-25,BRRR,913098,20677819,472661215
2025-08-26,BRRR,1470189,20649012,474131404
2025-08-27,BRRR,1463465,20225682,475594869
2025-08-28,BRRR,666600,19859631,476261469
2025-08-29,BRRR,1207558,19576379,477469027
2025-09-01,BRRR,901984,19591345,478371011
2025-09-02,BRRR,1014299,19453157,479385310
2025-09-03,BRRR,580405,18567380,479965715
2025-09-04,BRRR,1286638,19410695,481252353
2025-09-05,BRRR,872260,19693996,482124613
2025-09-08,BRRR,1491301,20173439,483615914
2025-09-09,BRRR,619668,20146311,484235582
2025-09-10,BRRR,535057,20011278,484770639
2025-09-11,BRRR,1064985,20433780,485835624
2025-09-12,BRRR,960779,20816333,486796403
2025-09-15,BRRR,642088,20902398,487438491
2025-09-16,BRRR,785329,21187841,488223820
2025-09-17,BRRR,485197,20503076,488709017
2025-09-18,BRRR,1317143,20212678,490026160
2025-09-19,BRRR,1740451,20783431,491766611
2025-09-22,BRRR,1139112,21157606,492905723
2025-09-23,BRRR,950732,21195240,493856455
2025-09-24,BRRR,614775,20339826,494471230
2025-09-25,BRRR,1037487,19913848,495508717
2024-01-11,EZBC,760491,0,760491
2024-01-12,EZBC,949874,0,1710365
2024-01-13,EZBC,459358,0,2169723
2024-01-16,EZBC,860905,0,3030628
2024-01-17,EZBC,636548,0,3667176
2024-01-18,EZBC,974921,0,4642097
2024-01-19,EZBC,1659583,0,6301680
2024-01-20,EZBC,1209408,0,7511088
2024-01-23,EZBC,589903,0,8100991
2024-01-24,EZBC,1668258,0,9769249
2024-01-25,EZBC,785589,0,10554838
2024-01-26,EZBC,654766,0,11209604
2024-01-27,EZBC,767891,0,11977495
2024-01-30,EZBC,680192,0,12657687
2024-01-31,EZBC,1613857,0,14271544
2024-02-01,EZBC,1090024,0,15361568
2024-02-02,EZBC,1546417,0,16907985
2024-02-03,EZBC,1889757,0,18797742
2024-02-06,EZBC,940834,0,19738576
2024-02-07,EZBC,1244711,0,20983287
2024-02-08,EZBC,1080653,22063940,22063940
2024-02-09,EZBC,628786,21932235,22692726
2024-02-10,EZBC,708974,21691335,23401700
2024-02-13,EZBC,376691,21608668,23778391
2024-02-14,EZBC,750043,21497806,24528434
2024-02-15,EZBC,883896,21745154,25412330
2024-02-16,EZBC,606563,21376796,26018893
2024-02-17,EZBC,799637,20516850,26818530
2024-02-20,EZBC,658770,19966212,27477300
2024-02-21,EZBC,254257,19630566,27731557
2024-02-22,EZBC,419182,18381490,28150739
2024-02-23,EZBC,870413,18466314,29021152
2024-02-24,EZBC,734852,18546400,29756004
2024-02-27,EZBC,506814,18285323,30262818
2024-02-28,EZBC,584390,18189521,30847208
2024-02-29,EZBC,993234,17568898,31840442
2024-03-01,EZBC,528341,17007215,32368783
2024-03-02,EZBC,794743,16255541,33163526
2024-03-05,EZBC,851807,15217591,34015333
2024-03-06,EZBC,527037,14803794,34542370
2024-03-07,EZBC,378717,13937800,34921087
2024-03-08,EZBC,660397,13517544,35581484
2024-03-09,EZBC,395609,13284367,35977093
2024-03-11,EZBC,314788,12890181,36291881
2024-03-12,EZBC,1168432,13681922,37460313
2024-03-13,EZBC,610686,13542565,38070999
2024-03-14,EZBC,943030,13601699,39014029
2024-03-15,EZBC,701292,13696428,39715321
2024-03-18,EZBC,1055621,13952412,40770942
2024-03-19,EZBC,1215946,14509588,41986888
2024-03-20,EZBC,1400125,15655456,43387013
2024-03-21,EZBC,587700,15823974,43974713
2024-03-22,EZBC,454975,15408536,44429688
2024-03-25,EZBC,731817,15405501,45161505
2024-03-26,EZBC,549513,15448200,45711018
2024-03-27,EZBC,621639,15485449,46332657
2024-03-28,EZBC,310565,14802780,46643222
2024-03-29,EZBC,612111,14886550,47255333
2024-04-01,EZBC,662439,14754246,47917772
2024-04-02,EZBC,489551,14391990,48407323
2024-04-03,EZBC,611183,14476136,49018506
2024-04-04,EZBC,361656,14459075,49380162
2024-04-05,EZBC,595980,14394658,49976142
2024-04-08,EZBC,897425,14896474,50873567
2024-04-09,EZBC,695052,15276738,51568619
2024-04-10,EZBC,218382,14326688,51787001
2024-04-11,EZBC,424986,14140988,52211987
2024-04-12,EZBC,422361,13620319,52634348
2024-04-15,EZBC,501339,13420366,53135687
2024-04-16,EZBC,410460,12775205,53546147
2024-04-17,EZBC,571482,12130741,54117629
2024-04-18,EZBC,761935,11492551,54879564
2024-04-19,EZBC,377305,11282156,55256869
2024-04-22,EZBC,758198,11585379,56015067
2024-04-23,EZBC,395818,11249380,56410885
2024-04-24,EZBC,385260,11085127,56796145
2024-04-25,EZBC,412102,10875590,57208247
2024-04-26,EZBC,564620,11129645,57772867
2024-04-29,EZBC,744185,11261719,58517052
2024-04-30,EZBC,554891,11154171,59071943
2024-05-01,EZBC,481304,11145924,59553247
2024-05-02,EZBC,587634,11122375,60140881
2024-05-03,EZBC,672370,11433089,60813251
2024-05-06,EZBC,207196,11044305,61020447
2024-05-07,EZBC,749018,10895898,61769465
2024-05-08,EZBC,259003,10459849,62028468
2024-05-09,EZBC,604517,10845984,62632985
2024-05-10,EZBC,375433,10796431,63008418
2024-05-13,EZBC,857438,11231508,63865856
2024-05-14,EZBC,595943,11326112,64461799
2024-05-15,EZBC,422005,11337657,64883804
2024-05-16,EZBC,476454,11242629,65360258
2024-05-17,EZBC,451653,10932347,65811911
2024-05-20,EZBC,344452,10899494,66156363
2024-05-21,EZBC,315714,10457010,66472077
2024-05-22,EZBC,391578,10452770,66863655
2024-05-23,EZBC,645814,10713324,67509469
2024-05-24,EZBC,575364,10876586,68084833
2024-05-27,EZBC,229063,10541029,68313896
2024-05-28,EZBC,791203,10588047,69105099
2024-05-29,EZBC,393233,10426389,69498332
2024-05-30,EZBC,366130,10311215,69864462
2024-05-31,EZBC,504317,10227898,70368779
2024-06-03,EZBC,415273,9970801,70784052
2024-06-04,EZBC,593544,10357149,71377596
2024-06-05,EZBC,834867,10442998,72212463
2024-06-06,EZBC,605884,10789879,72818347
2024-06-07,EZBC,641366,10826728,73459713
2024-06-10,EZBC,633073,11084368,74092786
2024-06-11,EZBC,585277,10812207,74678063
2024-06-12,EZBC,398884,10615148,75076947
2024-06-13,EZBC,594268,10787411,75671215
2024-06-14,EZBC,369579,10680536,76040794
2024-06-17,EZBC,423679,10652562,76464473
2024-06-18,EZBC,215957,10524067,76680430
2024-06-19,EZBC,809141,11017494,77489571
2024-06-20,EZBC,252681,10878597,77742252
2024-06-21,EZBC,857713,11090496,78599965
2024-06-24,EZBC,186288,10701420,78786253
2024-06-25,EZBC,519934,10992291,79306187
2024-06-26,EZBC,784590,10985678,80090777
2024-06-27,EZBC,520596,11113041,80611373
2024-06-28,EZBC,335349,11082260,80946722
2024-07-01,EZBC,996023,11573966,81942745
2024-07-02,EZBC,533726,11692419,82476471
2024-07-03,EZBC,482458,11581333,82958929
2024-07-04,EZBC,785918,11532384,83744847
2024-07-05,EZBC,931351,11857851,84676198
2024-07-08,EZBC,273889,11490374,84950087
2024-07-09,EZBC,460248,11317549,85410335
2024-07-10,EZBC,617081,11349353,86027416
2024-07-11,EZBC,369263,11319732,86396679
2024-07-12,EZBC,630312,11355776,87026991
2024-07-15,EZBC,584462,11570659,87611453
2024-07-16,EZBC,438594,11585574,88050047
2024-07-17,EZBC,739556,12109173,88789603
2024-07-18,EZBC,568743,11868775,89358346
2024-07-19,EZBC,533365,12149459,89891711
2024-07-22,EZBC,367676,11659422,90259387
2024-07-23,EZBC,661559,12134693,90920946
2024-07-24,EZBC,304007,11918766,91224953
2024-07-25,EZBC,538638,11672814,91763591
2024-07-26,EZBC,407726,11559944,92171317
2024-07-29,EZBC,412402,11636997,92583719
2024-07-30,EZBC,677116,11318090,93260835
2024-07-31,EZBC,573668,11358032,93834503
2024-08-01,EZBC,737510,11613084,94572013
2024-08-02,EZBC,715318,11542484,95287331
2024-08-05,EZBC,550093,11161226,95837424
2024-08-06,EZBC,365308,11252645,96202732
2024-08-07,EZBC,853059,11645456,97055791
2024-08-08,EZBC,417112,11445487,97472903
2024-08-09,EZBC,227221,11303445,97700124
2024-08-12,EZBC,188406,10861539,97888530
2024-08-13,EZBC,245881,10522958,98134411
2024-08-14,EZBC,404917,10489281,98539328
2024-08-15,EZBC,539001,10288726,99078329
2024-08-16,EZBC,574041,10294024,99652370
2024-08-19,EZBC,349704,10110363,100002074
2024-08-20,EZBC,335163,10077850,100337237
2024-08-21,EZBC,510560,9926851,100847797
2024-08-22,EZBC,278311,9901155,101126108
2024-08-23,EZBC,286850,9649367,101412958
2024-08-26,EZBC,218786,9460427,101631744
2024-08-27,EZBC,649312,9697337,102281056
2024-08-28,EZBC,387776,9407997,102668832
2024-08-29,EZBC,436217,9270546,103105049
2024-08-30,EZBC,630829,9163865,103735878
2024-09-02,EZBC,541945,8990492,104277823
2024-09-03,EZBC,375028,8815427,104652851
2024-09-04,EZBC,559824,9009943,105212675
2024-09-05,EZBC,583637,8740521,105796312
2024-09-06,EZBC,499799,8823208,106296111
2024-09-09,EZBC,772582,9368569,107068693
2024-09-10,EZBC,280484,9460647,107349177
2024-09-11,EZBC,413168,9627934,107762345
2024-09-12,EZBC,657066,9880083,108419411
2024-09-13,EZBC,541440,9882522,108960851
2024-09-16,EZBC,657709,9966190,109618560
2024-09-17,EZBC,655117,10271603,110273677
2024-09-18,EZBC,831530,10767970,111105207
2024-09-19,EZBC,617193,10874603,111722400
2024-09-20,EZBC,264833,10861125,111987233
2024-09-23,EZBC,222067,10796342,112209300
2024-09-24,EZBC,824565,11402121,113033865
2024-09-25,EZBC,896520,11649329,113930385
2024-09-26,EZBC,388722,11650275,114319107
2024-09-27,EZBC,867689,12081747,115186796
2024-09-30,EZBC,847536,12298454,116034332
2024-10-01,EZBC,273929,12030438,116308261
2024-10-02,EZBC,178757,11834167,116487018
2024-10-03,EZBC,795477,12069820,117282495
2024-10-04,EZBC,464124,11950307,117746619
2024-10-07,EZBC,286222,11736730,118032841
2024-10-08,EZBC,601239,11565387,118634080
2024-10-09,EZBC,589905,11874808,119223985
2024-10-10,EZBC,526466,11988106,119750451
2024-10-11,EZBC,773566,12104606,120524017
2024-10-14,EZBC,267262,11830428,120791279
2024-10-15,EZBC,320976,11493695,121112255
2024-10-16,EZBC,535357,11373935,121647612
2024-10-17,EZBC,569440,11111845,122217052
2024-10-18,EZBC,956160,11450812,123173212
2024-10-21,EZBC,436486,11622465,123609698
2024-10-22,EZBC,699318,12099716,124309016
2024-10-23,EZBC,315017,11590168,124624033
2024-10-24,EZBC,295970,10989618,124920003
2024-10-25,EZBC,586782,11187678,125506785
2024-10-28,EZBC,487276,10807265,125994061
2024-10-29,EZBC,428888,10388617,126422949
2024-10-30,EZBC,656882,10771570,127079831
2024-10-31,EZBC,275816,10868629,127355647
2024-11-01,EZBC,782915,10856067,128138562
2024-11-05,EZBC,504363,10896306,128642925
2024-11-06,EZBC,725589,11335673,129368514
2024-11-07,EZBC,578814,11313248,129947328
2024-11-08,EZBC,622626,11345969,130569954
2024-11-09,EZBC,257870,11077373,130827824
2024-11-12,EZBC,516477,10820284,131344301
2024-11-13,EZBC,233471,10786493,131577772
2024-11-14,EZBC,290702,10756219,131868474
2024-11-15,EZBC,513355,10734217,132381829
2024-11-16,EZBC,578148,10742925,132959977
2024-11-19,EZBC,887419,10674184,133847396
2024-11-20,EZBC,307840,10545538,134155236
2024-11-21,EZBC,555511,10401731,134710747
2024-11-22,EZBC,849334,10936048,135560081
2024-11-23,EZBC,356627,10996705,135916708
2024-11-26,EZBC,352869,10762792,136269577
2024-11-27,EZBC,523132,10798648,136792709
2024-11-28,EZBC,623831,10993591,137416540
2024-11-29,EZBC,452036,10788745,137868576
2024-11-30,EZBC,237387,10750316,138105963
2024-12-03,EZBC,448267,10415668,138554230
2024-12-04,EZBC,684805,10596110,139239035
2024-12-05,EZBC,399615,10270136,139638650
2024-12-06,EZBC,665628,10356950,140304278
2024-12-07,EZBC,647876,10382200,140952154
2024-12-10,EZBC,893453,11017783,141845607
2024-12-11,EZBC,591540,11092846,142437147
2024-12-12,EZBC,705719,11565094,143142866
2024-12-13,EZBC,653963,11928355,143796829
2024-12-14,EZBC,601010,12016010,144397839
2024-12-17,EZBC,817516,12255378,145215355
2024-12-18,EZBC,325433,11693392,145540788
2024-12-19,EZBC,615161,12000713,146155949
2024-12-20,EZBC,327874,11773076,146483823
2024-12-21,EZBC,888946,11812688,147372769
2024-12-24,EZBC,980607,12436668,148353376
2024-12-25,EZBC,254612,12338411,148607988
2024-12-26,EZBC,687137,12502416,149295125
2024-12-27,EZBC,643816,12522401,149938941
2024-12-28,EZBC,570181,12640546,150509122
2024-12-31,EZBC,441710,12844869,150950832
2025-01-01,EZBC,528139,12924741,151478971
2025-01-02,EZBC,730907,12970843,152209878
2025-01-03,EZBC,372043,12943271,152581921
2025-01-04,EZBC,556393,12834036,153138314
2025-01-07,EZBC,473798,12659958,153612112
2025-01-08,EZBC,434671,12201176,154046783
2025-01-09,EZBC,396084,12005720,154442867
2025-01-10,EZBC,425346,11725347,154868213
2025-01-11,EZBC,289325,11360709,155157538
2025-01-14,EZBC,620277,11379976,155777815
2025-01-15,EZBC,745052,11307512,156522867
2025-01-16,EZBC,825698,11807777,157348565
2025-01-17,EZBC,501886,11694502,157850451
2025-01-18,EZBC,320662,11687290,158171113
2025-01-21,EZBC,454608,11252952,158625721
2025-01-22,EZBC,214434,10486779,158840155
2025-01-23,EZBC,443537,10675704,159283692
2025-01-24,EZBC,412239,10400806,159695931
2025-01-25,EZBC,198554,9955544,159894485
2025-01-28,EZBC,338222,9723585,160232707
2025-01-29,EZBC,421562,9703437,160654269
2025-01-30,EZBC,331767,9507065,160986036
2025-01-31,EZBC,917766,9693924,161903802
2025-02-01,EZBC,628377,9950258,162532179
2025-02-04,EZBC,848526,10242391,163380705
2025-02-05,EZBC,260662,10029255,163641367
2025-02-06,EZBC,490703,10085287,164132070
2025-02-07,EZBC,391515,10080718,164523585
2025-02-08,EZBC,592506,10247878,165116091
2025-02-11,EZBC,367062,10325615,165483153
2025-02-12,EZBC,296372,10001710,165779525
2025-02-13,EZBC,272373,9529031,166051898
2025-02-14,EZBC,478579,9181912,166530477
2025-02-15,EZBC,874871,9554897,167405348
2025-02-18,EZBC,769858,10004093,168175206
2025-02-19,EZBC,403724,9953209,168578930
2025-02-20,EZBC,339803,10078578,168918733
2025-02-21,EZBC,477981,10113022,169396714
2025-02-22,EZBC,251310,9952093,169648024
2025-02-25,EZBC,461691,10215230,170109715
2025-02-26,EZBC,442068,10319076,170551783
2025-02-27,EZBC,560807,10458321,171112590
2025-02-28,EZBC,508014,10634568,171620604
2025-03-01,EZBC,503673,10220475,172124277
2025-03-04,EZBC,787314,10379412,172911591
2025-03-05,EZBC,896951,10427837,173808542
2025-03-06,EZBC,478833,10646008,174287375
2025-03-07,EZBC,641078,10796383,174928453
2025-03-08,EZBC,723705,11128573,175652158
2025-03-10,EZBC,305119,10841186,175957277
2025-03-11,EZBC,709994,11184118,176667271
2025-03-12,EZBC,719215,11606961,177386486
2025-03-13,EZBC,654920,11989508,178041406
2025-03-14,EZBC,670476,12181405,178711882
2025-03-17,EZBC,267381,11573915,178979263
2025-03-18,EZBC,271728,11075785,179250991
2025-03-19,EZBC,655734,11327795,179906725
2025-03-20,EZBC,813233,11801225,180719958
2025-03-21,EZBC,415503,11738747,181135461
2025-03-24,EZBC,344109,11831546,181479570
2025-03-25,EZBC,442939,11812794,181922509
2025-03-26,EZBC,350708,11721434,182273217
2025-03-27,EZBC,465627,11626254,182738844
2025-03-28,EZBC,565694,11683934,183304538
2025-03-31,EZBC,320670,11500931,183625208
2025-04-01,EZBC,183768,10897385,183808976
2025-04-02,EZBC,228240,10228674,184037216
2025-04-03,EZBC,312047,10061888,184349263
2025-04-04,EZBC,164302,9585112,184513565
2025-04-07,EZBC,439807,9301214,184953372
2025-04-08,EZBC,536995,9533090,185490367
2025-04-09,EZBC,475855,9298951,185966222
2025-04-10,EZBC,384433,8964169,186350655
2025-04-11,EZBC,769812,9079061,187120467
2025-04-14,EZBC,716054,9124639,187836521
2025-04-15,EZBC,740909,9598167,188577430
2025-04-16,EZBC,881415,10207854,189458845
2025-04-17,EZBC,348575,9900695,189807420
2025-04-18,EZBC,370017,9457479,190177437
2025-04-21,EZBC,236833,9278809,190414270
2025-04-22,EZBC,535884,9470584,190950154
2025-04-23,EZBC,573993,9601638,191524147
2025-04-24,EZBC,421821,9672751,191945968
2025-04-25,EZBC,273817,9480941,192219785
2025-04-28,EZBC,482279,9397526,192702064
2025-04-29,EZBC,434797,9511653,193136861
2025-04-30,EZBC,898632,10226517,194035493
2025-05-01,EZBC,482941,10481218,194518434
2025-05-02,EZBC,241509,10410680,194759943
2025-05-05,EZBC,250045,10496423,195009988
2025-05-06,EZBC,857186,10913802,195867174
2025-05-07,EZBC,730529,11107336,196597703
2025-05-08,EZBC,675152,11306633,197272855
2025-05-09,EZBC,540604,11462804,197813459
2025-05-12,EZBC,618839,11311831,198432298
2025-05-13,EZBC,279837,10875614,198712135
2025-05-14,EZBC,605817,10740522,199317952
2025-05-15,EZBC,444374,10303481,199762326
2025-05-16,EZBC,780911,10735817,200543237
2025-05-19,EZBC,289713,10655513,200832950
2025-05-20,EZBC,267032,10685712,201099982
2025-05-21,EZBC,604223,10754051,201704205
2025-05-22,EZBC,566500,10746558,202270705
2025-05-23,EZBC,431110,10755847,202701815
2025-05-26,EZBC,936830,11418860,203638645
2025-05-27,EZBC,764032,11700613,204402677
2025-05-28,EZBC,720629,11986445,205123306
2025-05-29,EZBC,506174,11593987,205629480
2025-05-30,EZBC,405836,11516882,206035316
2025-06-02,EZBC,421785,11697158,206457101
